phase,dataset,symbol,start,end,rows,files,status,elapsed
stock,per,7562.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.296
stock,per,7575.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.038
stock,per,7578.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.147
stock,per,7583.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.128
stock,per,7584.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.025
stock,per,7590.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.174
stock,per,7595.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.347
stock,per,7607.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.167
stock,per,7610.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.097
stock,per,7566.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.263
stock,per,7792.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.156
stock,per,7729.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.06
stock,per,7731.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.181
stock,per,7763.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.284
stock,per,7764.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,7767.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.148
stock,per,7765.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.164
stock,per,7769.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.008
stock,per,7768.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.023
stock,per,7770.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.181
stock,per,7772.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.303
stock,per,7773.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.144
stock,per,7776.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.152
stock,per,7777.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.291
stock,per,7779.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.154
stock,per,7781.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.042
stock,per,7780.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.141
stock,per,7782.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.105
stock,per,7783.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.146
stock,per,7786.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.096
stock,per,7785.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.329
stock,per,7788.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.063
stock,per,7789.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.124
stock,per,7762.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.069
stock,per,7790.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.329
stock,per,7761.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.268
stock,per,7760.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.171
stock,per,7734.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.053
stock,per,7759.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.19
stock,per,7738.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.017
stock,per,7737.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.246
stock,per,7742.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.072
stock,per,7740.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.306
stock,per,7744.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.013
stock,per,7743.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.158
stock,per,7749.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.163
stock,per,7730.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.172
stock,per,7750.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.159
stock,per,7752.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.297
stock,per,7754.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.158
stock,per,7753.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.298
stock,per,7757.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.975
stock,per,7756.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.094
stock,per,7748.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.207
stock,per,7758.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.332
stock,per,8088.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.15
stock,per,8089.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.144
stock,per,8905.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.177
stock,per,8906.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.18
stock,per,8916.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.008
stock,per,8908.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.14
stock,per,8923.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.018
stock,per,8921.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.255
stock,per,8927.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.176
stock,per,8926.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.289
stock,per,8930.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.054
stock,per,8929.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.154
stock,per,8931.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.142
stock,per,8932.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.154
stock,per,8936.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.063
stock,per,8935.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.172
stock,per,8488.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.157
stock,per,8937.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.258
stock,per,8443.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.054
stock,per,8442.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.267
stock,per,8444.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.28
stock,per,8446.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.182
stock,per,8455.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.045
stock,per,8450.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.18
stock,per,8458.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.144
stock,per,8466.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.145
stock,per,8481.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.158
stock,per,8463.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.047
stock,per,8942.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.152
stock,per,8437.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.278
stock,per,9938.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.075
stock,per,9937.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.311
stock,per,9939.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.598
stock,per,9940.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.488
stock,per,9941.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.709
stock,per,9941A.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.78
stock,per,9945.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.042
stock,per,9942.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.232
stock,per,9946.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.186
stock,per,9949.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.187
stock,per,9951.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.059
stock,per,9950.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.281
stock,per,9957.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.147
stock,per,9958.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.132
stock,per,9962.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.167
stock,per,9933.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.178
stock,per,9931.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.185
stock,per,9929.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.079
stock,per,8999.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.25
stock,per,8996.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.259
stock,per,9905.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.992
stock,per,9902.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.189
stock,per,9907.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.028
stock,per,9906.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.218
stock,per,9908.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.173
stock,per,9912.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.249
stock,per,9917.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.077
stock,per,9918.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.106
stock,per,9925.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.126
stock,per,9919.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.342
stock,per,9926.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.132
stock,per,9927.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.043
stock,per,9928.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.177
stock,per,8436.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.261
stock,per,8435.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.134
stock,per,8114.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.131
stock,per,8119.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.27
stock,per,8121.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.169
stock,per,8147.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,8131.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.173
stock,per,8150.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.03
stock,per,8155.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.165
stock,per,8163.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.153
stock,per,8176.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.025
stock,per,8182.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.165
stock,per,8183.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.178
stock,per,8201.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,8210.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.271
stock,per,8112A.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.173
stock,per,8112.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.059
stock,per,8092.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.161
stock,per,8093.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.243
stock,per,8097.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.069
stock,per,8096.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.273
stock,per,8099.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.015
stock,per,8098.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.138
stock,per,8101.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.196
stock,per,8102.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.303
stock,per,8103.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.133
stock,per,8104.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.025
stock,per,8107.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.252
stock,per,8105.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.266
stock,per,8109.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.01
stock,per,8110.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.133
stock,per,8213.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.162
stock,per,8111.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.308
stock,per,8358.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.092
stock,per,8215.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.115
stock,per,8359.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.139
stock,per,8367.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.139
stock,per,8374.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,8401.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,8404.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.135
stock,per,8403.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.265
stock,per,8409.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.142
stock,per,8410.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.136
stock,per,8415.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.186
stock,per,8416.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.185
stock,per,8421.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.282
stock,per,8424.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.167
stock,per,8429.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.047
stock,per,8426.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.156
stock,per,8431.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.152
stock,per,8432.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.052
stock,per,7427.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.144
stock,per,8411.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.27
stock,per,8349A.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.222
stock,per,8345.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.198
stock,per,8227.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.024
stock,per,8222.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.216
stock,per,8234.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.144
stock,per,8240.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.162
stock,per,8249.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.155
stock,per,8255.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.13
stock,per,8261.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.151
stock,per,8349.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.162
stock,per,8271.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.259
stock,per,8272.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.159
stock,per,8279.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.033
stock,per,8277.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.162
stock,per,8284.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.369
stock,per,8289.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.243
stock,per,8298.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.001
stock,per,8299.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.106
stock,per,8342.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.032
stock,per,8329.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.257
stock,per,7419.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.135
stock,per,6691.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.033
stock,per,6693.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.278
stock,per,6692.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.296
stock,per,6696.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.148
stock,per,6695.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.15
stock,per,6698.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.044
stock,per,6697.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.158
stock,per,6699.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.18
stock,per,6703.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.179
stock,per,6705.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.149
stock,per,6704.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.287
stock,per,6707.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.111
stock,per,6706.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.153
stock,per,6708.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.073
stock,per,6709.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.177
stock,per,6712.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.136
stock,per,6715.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.139
stock,per,6684.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.265
stock,per,6683.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.144
stock,per,6662.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.168
stock,per,6664.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.169
stock,per,6666.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.028
stock,per,6667.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.128
stock,per,6668.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.287
stock,per,6669.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.196
stock,per,6672.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.074
stock,per,6673.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.176
stock,per,6674.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.142
stock,per,6676.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.143
stock,per,6677.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,6679.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.18
stock,per,6682.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.021
stock,per,6680.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.278
stock,per,6716.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.056
stock,per,6661.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.189
stock,per,6752.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.11
stock,per,6719.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.195
stock,per,6753.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.306
stock,per,6755.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.235
stock,per,6756.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.047
stock,per,6758.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.146
stock,per,6761.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.151
stock,per,6762.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.154
stock,per,6764.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.145
stock,per,6767.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.138
stock,per,6776.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.071
stock,per,6775.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.179
stock,per,6780.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.451
stock,per,6751.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.458
stock,per,6748.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.876
stock,per,6750.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.003
stock,per,6720.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.055
stock,per,6747.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.182
stock,per,6722.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.122
stock,per,6721.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.137
stock,per,6725.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.184
stock,per,6723.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.286
stock,per,6729.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.1
stock,per,6727.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.307
stock,per,6732.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.004
stock,per,6730.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.118
stock,per,6733.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.251
stock,per,6735.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.25
stock,per,6738.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.066
stock,per,6737.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.183
stock,per,6742.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.115
stock,per,6743.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.126
stock,per,6744.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.13
stock,per,6734.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.027
stock,per,6658.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.305
stock,per,6781.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.33
stock,per,6568.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.152
stock,per,6657.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.158
stock,per,6569.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.141
stock,per,6570.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.137
stock,per,6572.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.061
stock,per,6573.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,6576.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.061
stock,per,6574.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.174
stock,per,6577.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.145
stock,per,6578.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.243
stock,per,6579.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.156
stock,per,6580.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.176
stock,per,6582.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.292
stock,per,6583.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.177
stock,per,6585.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.047
stock,per,6584.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.157
stock,per,6586.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.134
stock,per,6588.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.139
stock,per,6589.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.163
stock,per,6565.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.065
stock,per,6564.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.17
stock,per,6563.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.277
stock,per,6536.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.094
stock,per,6535.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.217
stock,per,6538.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.109
stock,per,6539.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.108
stock,per,6542.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.123
stock,per,6541.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.131
stock,per,6546.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.158
stock,per,6543.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.277
stock,per,6547.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.27
stock,per,6548.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.171
stock,per,6552.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.06
stock,per,6550.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.081
stock,per,6556.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.156
stock,per,6555.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.267
stock,per,6559.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.088
stock,per,6558.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.309
stock,per,6549.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.023
stock,per,6560.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.143
stock,per,6590.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.258
stock,per,6591.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.276
stock,per,6625.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.042
stock,per,6634.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.139
stock,per,6638.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.173
stock,per,6639.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.151
stock,per,6642.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.173
stock,per,6640.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.274
stock,per,6648.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.137
stock,per,6643.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.146
stock,per,6649.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.091
stock,per,6650.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.183
stock,per,6652.TW,2024-01-01,2025-09-28,0,0,EMPTY,2.993
stock,per,6651.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.196
stock,per,6655.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.088
stock,per,6654.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.198
stock,per,6622.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.128
stock,per,6621.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.251
stock,per,6592.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.164
stock,per,6620.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.301
stock,per,6592B.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.059
stock,per,6592A.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.178
stock,per,6595.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.102
stock,per,6593.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.229
stock,per,6597.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.062
stock,per,6596.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.185
stock,per,6598.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.156
stock,per,6599.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.174
stock,per,6603.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.171
stock,per,6606.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.133
stock,per,6610.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.059
stock,per,6609.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.256
stock,per,6612.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.16
stock,per,6613.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.161
stock,per,6614.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.154
stock,per,6615.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.127
stock,per,6618.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.07
stock,per,6617.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.265
stock,per,6782.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.103
stock,per,6605.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.323
stock,per,6919.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.09
stock,per,6920.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.099
stock,per,6923.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.055
stock,per,6922.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.283
stock,per,6926.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.292
stock,per,6927.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.185
stock,per,6929.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.059
stock,per,6928.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.151
stock,per,6932.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.063
stock,per,6931.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.255
stock,per,6933.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.278
stock,per,6934.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.173
stock,per,6918.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.033
stock,per,6935.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.034
stock,per,6917.TW,2024-01-01,2025-09-28,0,0,EMPTY,3.141
